body	head	head_coverage	std_confidence	pca_confidence	positive_examples	body_size	pca_body_size	functional_variable
bound_brook_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
bellefonte_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
university_of_st_thomas_(minnesota)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.907161804	0.909574468	342	377	376	?a
louisiana_tech_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
lufkin_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
university_of_akron  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
kenai_alaska  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
watertown_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
the_good_night  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006771156	0.910569106	0.919917864	448	492	487	?a
bureau_of_land_management  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005289966	0.91383812	0.916230366	350	383	382	?a
willits_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
university_of_chicago  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005335308	0.912144703	0.914507772	353	387	386	?a
mirari_films  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.007980291	0.842105263	0.850241546	528	627	621	?a
york_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
the_skulls_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
deep_river_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
deland_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
bandidas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.910025707	0.912371134	354	389	388	?a
gray_matter_interactive  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00595499	0.864035088	0.86784141	394	456	454	?a
reedley_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
lake_orion_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
mountlake_terrace_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
university_of_evansville  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
massachusetts_institute_of_technology  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005289966	0.906735751	0.909090909	350	386	385	?a
peoria_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
the_roman_spring_of_mrs_stone  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
santa_fe_springs_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
hampden–sydney_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
ellicott_city_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
granbury_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
north_manchester_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
watseka_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
the_man_in_the_iron_mask_(1998_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.910025707	0.912371134	354	389	388	?a
capone_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
teknolust  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
provo  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
the_stupids_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
longview_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
freehold_borough_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
port_hueneme_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
redondo_beach_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
bitter_moon  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006287502	0.902386117	0.910284464	416	461	457	?a
brandon_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
british_north_america  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
san_joaquin_valley  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
stuart_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
new_college_of_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
midwest_(united_states_of_america)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.910025707	0.912371134	354	389	388	?a
sylvester_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
bellevue_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
lake_worth_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
minnesota_state_university_moorhead  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
cooper_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
just_visiting_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.910025707	0.912371134	354	389	388	?a
embarcadero_technologies  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006121246	0.85443038	0.858050847	405	474	472	?a
original_sin_(2001_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005531793	0.905940594	0.908188586	366	404	403	?a
northeastern_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.908136483	0.910526316	346	381	380	?a
high_spirits_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
south_lake_tahoe_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
fashion_institute_of_technology  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005622478	0.887828162	0.889952153	372	419	418	?a
gallup_new_mexico  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
bremen_township_cook_county_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
carson_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
east_granby_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
valencia_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
topanga_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006529329	0.850393701	0.853754941	432	508	506	?a
palmer_alaska  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
bob_mcdonnell  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
california_polytechnic_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
deval_patrick  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
george_w_bush  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
thomas_jefferson  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
otis_r_bowen  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
brian_sandoval  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
montville_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
oliver_wolcott_jr  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
tom_corbett  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
leland_stanford  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
charles_s_deneen  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
wally_hickel  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
thomas_mckean  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.914728682	0.917098446	354	387	386	?a
earl_ray_tomblin  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
jay_rockefeller  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
mark_warner  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
george_ryan  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
richard_yates_(politician_born_1815)  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
sarah_palin  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
james_monroe  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
william_hendricks  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
jim_risch  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
pat_mccrory  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
ronald_reagan  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
john_tyler  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
jeb_bush  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
david_hazzard  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
c_a_robins  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
christine_gregoire  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
charles_c_stockley  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
robert_e_smylie  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
richard_yates_jr  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
kathleen_blanco  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
terry_mcauliffe  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
william_henry_harrison  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
jesse_ventura  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
bill_ritter  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
jan_brewer  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
sean_parnell  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
jack_markell  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
janet_napolitano  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
rick_snyder  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
joshua_clayton  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
cecil_d_andrus  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
leonard_b_jordan  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
nathaniel_mitchell  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
mark_dayton  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
chris_christie  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
woodrow_wilson  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
mike_pence  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
butch_otter  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
tony_knowles_(politician)  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
jimmy_carter  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
ed_rendell  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
gray_davis  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
john_lynch_(new_hampshire)  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
mitch_daniels  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
maggie_hassan  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
phil_bryant  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
elbridge_gerry  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
hiram_bingham_iii  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
jonathan_trumbull  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
tom_carper  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
martin_o'malley  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
pat_quinn_(politician)  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
jon_corzine  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
gary_herbert  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
ann_richards  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
ernest_gruening  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
spiro_agnew  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
rod_blagojevich  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
alexander_h_stephens  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
dirk_kempthorne  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
frank_murkowski  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
j_caleb_boggs  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
george_deukmejian  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
nathan_deal  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
adlai_stevenson_ii  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
calvin_coolidge  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
pete_wilson  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
william_stratton  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
joe_manchin  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
bruce_babbitt  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
bob_graham  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
roger_sherman_baldwin  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
gunning_bedford_sr  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
rick_perry  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
john_hickenlooper  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
arnold_schwarzenegger  ispoliticianof  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
